spotify_id,recommendation,distance
01NUOBulwqXLZt7zq2TCJm,0DPc9vCgjUnh670lRhqeZf,0.1
01NUOBulwqXLZt7zq2TCJm,5Fx3BpaqADt47TjzewFfRi,0.1
01NUOBulwqXLZt7zq2TCJm,2jldyAonkBDiBG0cNtLgZz,0.1
01NUOBulwqXLZt7zq2TCJm,4RNoYK520rFS5Uturh27K4,0.1
01NUOBulwqXLZt7zq2TCJm,1wRONflv4zBkvQPAXZs3M0,0.1
01NUOBulwqXLZt7zq2TCJm,5RWHGrgwCmIrv1EJlYGIIl,0.1
01NUOBulwqXLZt7zq2TCJm,19eCt7jL2g5BAktLU1KI2J,0.1
01NUOBulwqXLZt7zq2TCJm,6I6uPvOgX7aQZJWVbfIP42,0.1
01NUOBulwqXLZt7zq2TCJm,7huGjjRENzSXCZ593HVaM8,0.1
01NUOBulwqXLZt7zq2TCJm,7FcwQr9FqDNkLHbQEyTXUf,0.1
01NUOBulwqXLZt7zq2TCJm,27mD3Omv4wLk7SlQ4m0CJZ,0.2
01NUOBulwqXLZt7zq2TCJm,5FxqSK3bTstp7wa05O01jt,0.2
01NUOBulwqXLZt7zq2TCJm,2byrTaX8LV9LSZcC4tAyZP,0.2
01NUOBulwqXLZt7zq2TCJm,3aVv8IZcgWybOL6NbkCy3z,0.2
01NUOBulwqXLZt7zq2TCJm,3hqXJzw9ubKNcvVhZV03gQ,0.2
01NUOBulwqXLZt7zq2TCJm,4vkeCOKjyeqRMqgsT3gISN,0.2
01NUOBulwqXLZt7zq2TCJm,7fNltK17Jx6IXyT6VMLEgW,0.2
01NUOBulwqXLZt7zq2TCJm,1Vokrr21dze8HRk1oeWq9o,0.2
01NUOBulwqXLZt7zq2TCJm,5mbnKib57qn8YUDAJdcz8l,0.2
01NUOBulwqXLZt7zq2TCJm,3iHwsEoQOrf8uxVkLtWyD7,0.2
01NUOBulwqXLZt7zq2TCJm,2qk343Gwlug9srDwII10hn,0.2
01NUOBulwqXLZt7zq2TCJm,5Rzh4IqsIeTeY1YM5vI7mE,0.2
01NUOBulwqXLZt7zq2TCJm,7yvvL4p6VhBe8iLfoM0PHR,0.2
01NUOBulwqXLZt7zq2TCJm,5gRumjUBK1fHfuOlQxspJ9,0.2
01NUOBulwqXLZt7zq2TCJm,2f1Czzz5n4BX80U6cksGr9,0.2
01NUOBulwqXLZt7zq2TCJm,3o13BpwuBBj106YoNIoUrW,0.2
01NUOBulwqXLZt7zq2TCJm,38vf1Wys8uNYdbZQwtGpmr,0.2
01NUOBulwqXLZt7zq2TCJm,3Tn9kQpK0Yeh3Dk0DhND4m,0.2
01NUOBulwqXLZt7zq2TCJm,1Z7D3PGh0lNDwo9kEDuqQR,0.2
01NUOBulwqXLZt7zq2TCJm,5EssQRYnIgCOcvPauVySR1,0.2
01NUOBulwqXLZt7zq2TCJm,6NOJrxMH41F7SGIllmMPPh,0.2
01NUOBulwqXLZt7zq2TCJm,2SRKPR4PxCrV8eS66K5aVO,0.2
01NUOBulwqXLZt7zq2TCJm,63zHXtynyEmcpp1tfKtbQD,0.2
01NUOBulwqXLZt7zq2TCJm,6zhUFqznWunfrf0dK3shcR,0.2
01NUOBulwqXLZt7zq2TCJm,6w1NzP6f8uY9ydPbaNcZhT,0.2
01NUOBulwqXLZt7zq2TCJm,6rA1HqwDyDDRcq6WHTwr2G,0.2
01NUOBulwqXLZt7zq2TCJm,5Gcpu5c7VJNaoSoAwzfqsY,0.2
01NUOBulwqXLZt7zq2TCJm,3sakSn9xHMLlqQxOnQ57fB,0.2
01NUOBulwqXLZt7zq2TCJm,25lSouuskuxVFXdJvUhkJX,0.2
01NUOBulwqXLZt7zq2TCJm,3cMQl3d1i8Q064e8H51UxO,0.2
01NUOBulwqXLZt7zq2TCJm,2QC1cUwDhzT0zdh8ARpB0P,0.2
01NUOBulwqXLZt7zq2TCJm,5yLMeTi9Jxg5LLssjYz5s1,0.2
01NUOBulwqXLZt7zq2TCJm,01x541cuqfktQA8WYDrdn3,0.2
01NUOBulwqXLZt7zq2TCJm,2IfTz3tU7tNHhd2Z2TnES1,0.2
01NUOBulwqXLZt7zq2TCJm,7s2JLzV0zW5mE7r58PdeHg,0.2
01NUOBulwqXLZt7zq2TCJm,6q7ooPx2ZxV6MJ9I7d1zmn,0.2
01NUOBulwqXLZt7zq2TCJm,3VhIkkxDekiXF9OuVhWRdD,0.2
01NUOBulwqXLZt7zq2TCJm,76SLiygfp6VD31j1mFOknr,0.2
01NUOBulwqXLZt7zq2TCJm,40SOtSBGF9V5NuCMBK4LPd,0.2
01NUOBulwqXLZt7zq2TCJm,2kyu2lKKPgqLdf3TqAgYi9,0.2
01NUOBulwqXLZt7zq2TCJm,4cDXms9IAR2Fy7iLt0lz0Q,0.2
01NUOBulwqXLZt7zq2TCJm,7gDAYoy50SYRJ2yeBzBwVh,0.2
01NUOBulwqXLZt7zq2TCJm,1hCZVC6ka2eOpzKUtNgC4k,0.2
01NUOBulwqXLZt7zq2TCJm,3AK5bCDWwrpsweYJq3mjNs,0.2
01NUOBulwqXLZt7zq2TCJm,74T1WwwA8A9fXkT3jhk49D,0.2
01NUOBulwqXLZt7zq2TCJm,3kIdGWio7imoX74L5EEti4,0.2
01NUOBulwqXLZt7zq2TCJm,29UPUDL6gd7cvSMyUefoxX,0.2
01NUOBulwqXLZt7zq2TCJm,7t9Ee452yVH58xneswOHNH,0.2
01NUOBulwqXLZt7zq2TCJm,2L3W8TmknCpxsOCiZQixyl,0.2
01NUOBulwqXLZt7zq2TCJm,30qOUeQ7zwlxGl3Fl9LNzA,0.2
01NUOBulwqXLZt7zq2TCJm,4qla74GaFZkhFIUQvGZAEN,0.2
01NUOBulwqXLZt7zq2TCJm,5szmLsX7S9YVNuXs3Mlvrj,0.2
01NUOBulwqXLZt7zq2TCJm,45wXr8PmzHILTywJbDGdXE,0.3
01NUOBulwqXLZt7zq2TCJm,6LWFFGHXtC7e1HOWt585xk,0.3
01NUOBulwqXLZt7zq2TCJm,0fK1IYdMGRN6XeLvNVVAlu,0.3
01NUOBulwqXLZt7zq2TCJm,0C3z9wx7oGwZ6SuJhrvBKM,0.3
01NUOBulwqXLZt7zq2TCJm,721o1Z0J6jQupyzLt9RnEk,0.3
01NUOBulwqXLZt7zq2TCJm,0lf8LVkrjg9GudchoppC5q,0.3
01NUOBulwqXLZt7zq2TCJm,3FCo1sUkVbwKnO2m0Z7Bp9,0.3
01NUOBulwqXLZt7zq2TCJm,6rGGxP2TgRe3vhRh0y9oQd,0.3
01NUOBulwqXLZt7zq2TCJm,4RefYXMwgQ9ygWvQLmcphN,0.3
01NUOBulwqXLZt7zq2TCJm,3LujD0iQ9jRbSCMA39CGfO,0.3
01NUOBulwqXLZt7zq2TCJm,3inzIBtXMSkZTGEfC0a1kT,0.3
01NUOBulwqXLZt7zq2TCJm,1gRr6moof50L1b7XsbClvI,0.3
01NUOBulwqXLZt7zq2TCJm,1E1taJPk3Mh3tRs9uLAu3n,0.3
01NUOBulwqXLZt7zq2TCJm,1hwvc8bcyy9ruXXXRLcfko,0.3
01NUOBulwqXLZt7zq2TCJm,4cG43cUBRJWWDsRh4SW48i,0.3
01NUOBulwqXLZt7zq2TCJm,4gvBx2BxCJcy3Ysiih8AAG,0.3
01NUOBulwqXLZt7zq2TCJm,4iT1NSlNBtadjX842P3jAm,0.3
01NUOBulwqXLZt7zq2TCJm,6825Gw3RdwsuE65wv6Snjv,0.3
01NUOBulwqXLZt7zq2TCJm,0dJu3t6m9ymQFQq74zlUvK,0.3
01NUOBulwqXLZt7zq2TCJm,25kg48KQR5IPL7CHQO5QhC,0.3
01NUOBulwqXLZt7zq2TCJm,4uU11t5hm7AkOVgiO2IbgA,0.3
01NUOBulwqXLZt7zq2TCJm,2F8FNe31deds5DKKc7Bzcn,0.3
01NUOBulwqXLZt7zq2TCJm,0MkZ5Fn08vTZ3X84dbkK6I,0.3
01NUOBulwqXLZt7zq2TCJm,4OfGEgRQHaHQo9uX0BBGbH,0.3
01NUOBulwqXLZt7zq2TCJm,17MnaFV6tZhv1noj6BW2fv,0.3
01NUOBulwqXLZt7zq2TCJm,2uk6siR31HTp2t4V2cspwe,0.3
01NUOBulwqXLZt7zq2TCJm,1S5J45qCGowVETVuq3vDyj,0.3
01NUOBulwqXLZt7zq2TCJm,3RspBTh97ZjbZU9q22EIxV,0.3
01NUOBulwqXLZt7zq2TCJm,4zaslnpNr10iUFJGx0XqpM,0.3
01NUOBulwqXLZt7zq2TCJm,3CJBgqTSc09NYMKs7qCPwR,0.3
01NUOBulwqXLZt7zq2TCJm,3QaXn2KULl2cdtD1a0vPpG,0.3
01NUOBulwqXLZt7zq2TCJm,1G2dhhkowv3ohrR0aZJtCJ,0.3
01NUOBulwqXLZt7zq2TCJm,37dlxkmntAdqpBltLwReGA,0.3
01NUOBulwqXLZt7zq2TCJm,3TZVQtrthr0Rcm3ARcbVp2,0.3
01NUOBulwqXLZt7zq2TCJm,2U1l35agymGrBDFeMIxVLG,0.3
01NUOBulwqXLZt7zq2TCJm,5lEkQtWa3UKlI1hj7sktcd,0.3
01NUOBulwqXLZt7zq2TCJm,6gvVFtkTV4OCyQSCzGgU1h,0.3
01NUOBulwqXLZt7zq2TCJm,4V1v1oFnKe0b42lZh1QBnF,0.3
01NUOBulwqXLZt7zq2TCJm,3VbN94vOm46nI5TTJgnKtI,0.3
01NUOBulwqXLZt7zq2TCJm,1XTlCJhXzR2sZXABEYp5Ul,0.3
01NUOBulwqXLZt7zq2TCJm,5N8mte19cGJ5oZz1sUY672,0.3
01NUOBulwqXLZt7zq2TCJm,33xyj0PiRAJ0KJfTAi6XDv,0.3
01NUOBulwqXLZt7zq2TCJm,4cFceELvzYd8CJBtN6WCBV,0.3
01NUOBulwqXLZt7zq2TCJm,7hJ9hyPavVhnD2Tt6irUcX,0.3
01NUOBulwqXLZt7zq2TCJm,1iU32cZITa5dga2WcsWM8y,0.3
01NUOBulwqXLZt7zq2TCJm,6aYa8htDA6xiy8V7jJHnkI,0.3
01NUOBulwqXLZt7zq2TCJm,22qTX2Rgm7eskYPSW2MjUt,0.3
01NUOBulwqXLZt7zq2TCJm,2DFKcMrPovpliPwcllhtuQ,0.3
01NUOBulwqXLZt7zq2TCJm,5zAfxm1qJy2tnVNhRcKbGo,0.3
01NUOBulwqXLZt7zq2TCJm,142qig5MMgVIqfwDf1pFae,0.3
01NUOBulwqXLZt7zq2TCJm,40D2LUlV5SqxWG3ux2DhFe,0.3
01NUOBulwqXLZt7zq2TCJm,2KRtorIOtz60uFtab8N89y,0.3
01NUOBulwqXLZt7zq2TCJm,018hhDuNSTmf6kH78zd1sP,0.3
01NUOBulwqXLZt7zq2TCJm,2pQJyBmoLjRouM3bg8doKu,0.3
01NUOBulwqXLZt7zq2TCJm,4M6ui8P7kQmxRhrsPihC6R,0.3
01NUOBulwqXLZt7zq2TCJm,19EXmY8ETqXPinMES14I7q,0.3
01NUOBulwqXLZt7zq2TCJm,6cFxy6HNZdNfvTiSkgHEPf,0.3
01NUOBulwqXLZt7zq2TCJm,3r6BrlLTKRnGvRI5EtYoM0,0.3
01NUOBulwqXLZt7zq2TCJm,2e3fdJ9ezTUu9Yj9f7XU08,0.3
01NUOBulwqXLZt7zq2TCJm,45cn3uxPoAJziGsZHckNeF,0.3
01NUOBulwqXLZt7zq2TCJm,40T1l43imoOOTdwbQccdAr,0.3
01NUOBulwqXLZt7zq2TCJm,2zLNm5QZzviiU6e3x0Q8yN,0.3
01NUOBulwqXLZt7zq2TCJm,25Bs7qvaW8a2beXWDwiulB,0.3
01NUOBulwqXLZt7zq2TCJm,5lq1tp9zahj157KpMyF8VQ,0.3
01NUOBulwqXLZt7zq2TCJm,3XD0bB19JwqWCn0DEB0bxB,0.3
01NUOBulwqXLZt7zq2TCJm,6YE9AsYZpvFpf2UtcSOyrg,0.3
01NUOBulwqXLZt7zq2TCJm,0z3P3pZfNH9PP0pMwVkSwh,0.3
01NUOBulwqXLZt7zq2TCJm,3OGz1M4pjoP8DDfMRcq7vR,0.3
01NUOBulwqXLZt7zq2TCJm,1IXRME5YVY4xH9UtTejakx,0.3
01NUOBulwqXLZt7zq2TCJm,7Fh934KVdTC7ekW6Rqangw,0.3
01NUOBulwqXLZt7zq2TCJm,3oURu2k7q6hmeftezvW6xJ,0.3
01NUOBulwqXLZt7zq2TCJm,6q7RLpZof3Z9IxbU5eZFi3,0.3
01NUOBulwqXLZt7zq2TCJm,1bpca6RQE5kp92pIwPMBE8,0.3
01NUOBulwqXLZt7zq2TCJm,7s4NiavZ071gzNghPJVmUu,0.3
01NUOBulwqXLZt7zq2TCJm,4jPsY1s2yZz5GbsY3o7G1w,0.3
01NUOBulwqXLZt7zq2TCJm,4eogJBqD0oPXv1ZhtSF5CM,0.3
01NUOBulwqXLZt7zq2TCJm,7AjItKsRnEYRSiBt2OxK1y,0.3
01NUOBulwqXLZt7zq2TCJm,2PO57Eq3pwwCvmJp348fEY,0.3
01NUOBulwqXLZt7zq2TCJm,7AqU9NR1gQwKApJyxxTC0z,0.3
01NUOBulwqXLZt7zq2TCJm,0GZP8QBchHTcjn9jFtLDtK,0.3
01NUOBulwqXLZt7zq2TCJm,6xg3PSVEwviVyfnx3mtsPL,0.3
01NUOBulwqXLZt7zq2TCJm,1EArbtCy5GrFydhn1Oq4hY,0.3
01NUOBulwqXLZt7zq2TCJm,28oxY7ZfDt1BJFf8FVfpEh,0.3
01NUOBulwqXLZt7zq2TCJm,1LCkDY2UoapOP2l74JyHXw,0.3
01NUOBulwqXLZt7zq2TCJm,6Skz2qHpugnIIG9JkipMfG,0.3
01NUOBulwqXLZt7zq2TCJm,08vJe8xHzqcXV9xRuvcxEh,0.3
01NUOBulwqXLZt7zq2TCJm,2Uk5UpPwQk0VfE2NJ9Eget,0.3
01NUOBulwqXLZt7zq2TCJm,062wPuKbdxVkXURZqv0Pgj,0.3
01NUOBulwqXLZt7zq2TCJm,1itXAnp2giHFQSzcvdN7xg,0.3
01NUOBulwqXLZt7zq2TCJm,7dC9YWGDFx7AzFyZkLhSo7,0.3
01NUOBulwqXLZt7zq2TCJm,1TEzDovIEXoxrAQZKVbY6N,0.3
01NUOBulwqXLZt7zq2TCJm,602fiX7J363B1WJlmCFH1t,0.3
01NUOBulwqXLZt7zq2TCJm,2rRAGDauJ2h0aDYLbBitkB,0.3
01NUOBulwqXLZt7zq2TCJm,6PwVmRPrwy0am1n3mYlzZt,0.3
01NUOBulwqXLZt7zq2TCJm,4fLCFZWbgAALL8veJBj8lX,0.3
01NUOBulwqXLZt7zq2TCJm,6FpzoVJesAaCMY1LnqqQs5,0.3
01NUOBulwqXLZt7zq2TCJm,78pqktwsz3pr1uOZYe7tkH,0.3
01NUOBulwqXLZt7zq2TCJm,03nooG8IpNXkgqpPVgWQQn,0.3
01NUOBulwqXLZt7zq2TCJm,6pNpb0Hcy98NRr1e8Vhxss,0.3
01NUOBulwqXLZt7zq2TCJm,0ZDbrXYXNaO94VjgXjdFh7,0.3
01NUOBulwqXLZt7zq2TCJm,3F2lwRt2FQ30q32nj35oHq,0.3
01NUOBulwqXLZt7zq2TCJm,6Tv7lGZFGzalpRGE3aonac,0.3
01NUOBulwqXLZt7zq2TCJm,2pexGBYCYZadfQvlrmvjGt,0.3
01NUOBulwqXLZt7zq2TCJm,0Oi6c6kx9gKmJWQBpGKRKD,0.3
01NUOBulwqXLZt7zq2TCJm,1sojChx5H9UtPIVnRgHDGz,0.3
01NUOBulwqXLZt7zq2TCJm,4sSPqXblF4C7kuHUxUail6,0.3
01NUOBulwqXLZt7zq2TCJm,2yRONQFJJlAybon9Ho33Ab,0.3
01NUOBulwqXLZt7zq2TCJm,4kJi5wbe2vAZ1pXMeAvkDX,0.3
01NUOBulwqXLZt7zq2TCJm,7zZ3TJxA3IqtrBU2u5fHXT,0.3
01NUOBulwqXLZt7zq2TCJm,5jsRitlBtl5bF7sT0RetNo,0.3
01NUOBulwqXLZt7zq2TCJm,4LNC9g5ie0tSgZed2CHQ5A,0.3
01NUOBulwqXLZt7zq2TCJm,6bYnRt1KmQFSwKtk9v40o0,0.3
01NUOBulwqXLZt7zq2TCJm,1FMO9WaONCYUM5x7RH0InR,0.3
01NUOBulwqXLZt7zq2TCJm,1jEYPKZG7zcmML7NwOuPiF,0.3
01NUOBulwqXLZt7zq2TCJm,0mxYVIxzFJDmpIF7Ccuvsz,0.3
02gLBUzvU1ZrJp6RdtBEUn,0z3P3pZfNH9PP0pMwVkSwh,0.1
02gLBUzvU1ZrJp6RdtBEUn,1Vokrr21dze8HRk1oeWq9o,0.1
02gLBUzvU1ZrJp6RdtBEUn,4vkeCOKjyeqRMqgsT3gISN,0.1
02gLBUzvU1ZrJp6RdtBEUn,5PvU2cKX5t9hXFZTIsnO7p,0.1
02gLBUzvU1ZrJp6RdtBEUn,29UPUDL6gd7cvSMyUefoxX,0.1
02gLBUzvU1ZrJp6RdtBEUn,5RWHGrgwCmIrv1EJlYGIIl,0.1
02gLBUzvU1ZrJp6RdtBEUn,6Skz2qHpugnIIG9JkipMfG,0.1
02gLBUzvU1ZrJp6RdtBEUn,1hCZVC6ka2eOpzKUtNgC4k,0.1
02gLBUzvU1ZrJp6RdtBEUn,3OGz1M4pjoP8DDfMRcq7vR,0.2
02gLBUzvU1ZrJp6RdtBEUn,5yLMeTi9Jxg5LLssjYz5s1,0.2
02gLBUzvU1ZrJp6RdtBEUn,4cFceELvzYd8CJBtN6WCBV,0.2
02gLBUzvU1ZrJp6RdtBEUn,7s2JLzV0zW5mE7r58PdeHg,0.2
02gLBUzvU1ZrJp6RdtBEUn,1S5J45qCGowVETVuq3vDyj,0.2
02gLBUzvU1ZrJp6RdtBEUn,3cMQl3d1i8Q064e8H51UxO,0.2
02gLBUzvU1ZrJp6RdtBEUn,3hqXJzw9ubKNcvVhZV03gQ,0.2
02gLBUzvU1ZrJp6RdtBEUn,4jPsY1s2yZz5GbsY3o7G1w,0.2
02gLBUzvU1ZrJp6RdtBEUn,3iHwsEoQOrf8uxVkLtWyD7,0.2
02gLBUzvU1ZrJp6RdtBEUn,1v9mneHZBOqfEnPxcoJDDa,0.2
02gLBUzvU1ZrJp6RdtBEUn,1IXRME5YVY4xH9UtTejakx,0.2
02gLBUzvU1ZrJp6RdtBEUn,1NO96indk5uSY61Bz3tc4q,0.2
02gLBUzvU1ZrJp6RdtBEUn,2yRONQFJJlAybon9Ho33Ab,0.2
02gLBUzvU1ZrJp6RdtBEUn,7Ch5fs1WRyYzlkiclW5tFJ,0.2
02gLBUzvU1ZrJp6RdtBEUn,4fLCFZWbgAALL8veJBj8lX,0.2
02gLBUzvU1ZrJp6RdtBEUn,4LNC9g5ie0tSgZed2CHQ5A,0.2
02gLBUzvU1ZrJp6RdtBEUn,4M6ui8P7kQmxRhrsPihC6R,0.2
02gLBUzvU1ZrJp6RdtBEUn,5mbnKib57qn8YUDAJdcz8l,0.2
02gLBUzvU1ZrJp6RdtBEUn,01x541cuqfktQA8WYDrdn3,0.2
02gLBUzvU1ZrJp6RdtBEUn,27mD3Omv4wLk7SlQ4m0CJZ,0.2
02gLBUzvU1ZrJp6RdtBEUn,2f1Czzz5n4BX80U6cksGr9,0.2
02gLBUzvU1ZrJp6RdtBEUn,6rA1HqwDyDDRcq6WHTwr2G,0.2
02gLBUzvU1ZrJp6RdtBEUn,3aVv8IZcgWybOL6NbkCy3z,0.2
02gLBUzvU1ZrJp6RdtBEUn,2kyu2lKKPgqLdf3TqAgYi9,0.2
02gLBUzvU1ZrJp6RdtBEUn,3sakSn9xHMLlqQxOnQ57fB,0.2
02gLBUzvU1ZrJp6RdtBEUn,0C3z9wx7oGwZ6SuJhrvBKM,0.2
02gLBUzvU1ZrJp6RdtBEUn,38vf1Wys8uNYdbZQwtGpmr,0.2
02gLBUzvU1ZrJp6RdtBEUn,3o13BpwuBBj106YoNIoUrW,0.2
02gLBUzvU1ZrJp6RdtBEUn,2IfTz3tU7tNHhd2Z2TnES1,0.2
02gLBUzvU1ZrJp6RdtBEUn,3Tn9kQpK0Yeh3Dk0DhND4m,0.2
02gLBUzvU1ZrJp6RdtBEUn,3RspBTh97ZjbZU9q22EIxV,0.2
02gLBUzvU1ZrJp6RdtBEUn,0CbbftseLRwYyUdmOXvH6l,0.2
02gLBUzvU1ZrJp6RdtBEUn,6q7ooPx2ZxV6MJ9I7d1zmn,0.2
02gLBUzvU1ZrJp6RdtBEUn,5jsRitlBtl5bF7sT0RetNo,0.2
02gLBUzvU1ZrJp6RdtBEUn,2e3fdJ9ezTUu9Yj9f7XU08,0.2
02gLBUzvU1ZrJp6RdtBEUn,0ZDbrXYXNaO94VjgXjdFh7,0.2
02gLBUzvU1ZrJp6RdtBEUn,0tzEsyFry0zxg0A7ejCws4,0.3
02gLBUzvU1ZrJp6RdtBEUn,25lSouuskuxVFXdJvUhkJX,0.3
02gLBUzvU1ZrJp6RdtBEUn,6pkv72pSnhPBKqqFzhDe6f,0.3
02gLBUzvU1ZrJp6RdtBEUn,0Oi6c6kx9gKmJWQBpGKRKD,0.3
02gLBUzvU1ZrJp6RdtBEUn,1uYCDP1GIXVJqF3E4pbjMU,0.3
02gLBUzvU1ZrJp6RdtBEUn,4j4l5y862CZaGzpPt7ZJR2,0.3
02gLBUzvU1ZrJp6RdtBEUn,7mKtn1QPeUjkbrDgdKs3Uj,0.3
02gLBUzvU1ZrJp6RdtBEUn,0dJu3t6m9ymQFQq74zlUvK,0.3
02gLBUzvU1ZrJp6RdtBEUn,6cFxy6HNZdNfvTiSkgHEPf,0.3
02gLBUzvU1ZrJp6RdtBEUn,0ulIHeEFNTdyP8VIjGjq4O,0.3
02gLBUzvU1ZrJp6RdtBEUn,7DPzuksj4fnGIb4F9dVswN,0.3
02gLBUzvU1ZrJp6RdtBEUn,0mxYVIxzFJDmpIF7Ccuvsz,0.3
02gLBUzvU1ZrJp6RdtBEUn,0CdtwFKaEDLi5QAkda8Rd1,0.3
02gLBUzvU1ZrJp6RdtBEUn,0s3dyiTgaOWydVANPXvbvM,0.3
02gLBUzvU1ZrJp6RdtBEUn,7eLpejb0e4CoR5qYFIfoJa,0.3
02gLBUzvU1ZrJp6RdtBEUn,5Fx3BpaqADt47TjzewFfRi,0.3
02gLBUzvU1ZrJp6RdtBEUn,5iivFhWPFZDLAxvtvZUOkw,0.3
02gLBUzvU1ZrJp6RdtBEUn,2Zz2s24n5Hz8YkHFy5S8hy,0.3
02gLBUzvU1ZrJp6RdtBEUn,3kIdGWio7imoX74L5EEti4,0.3
02gLBUzvU1ZrJp6RdtBEUn,3TZVQtrthr0Rcm3ARcbVp2,0.3
02gLBUzvU1ZrJp6RdtBEUn,03nooG8IpNXkgqpPVgWQQn,0.3
02gLBUzvU1ZrJp6RdtBEUn,6mD7orw2E74kvifx31s6Xw,0.3
02gLBUzvU1ZrJp6RdtBEUn,37dlxkmntAdqpBltLwReGA,0.3
02gLBUzvU1ZrJp6RdtBEUn,1iU32cZITa5dga2WcsWM8y,0.3
02gLBUzvU1ZrJp6RdtBEUn,6jaxIp3HaQPCx6UGKrJNVJ,0.3
02gLBUzvU1ZrJp6RdtBEUn,4ipLGgxpMFy8sDIAGPuCaN,0.3
02gLBUzvU1ZrJp6RdtBEUn,25Bs7qvaW8a2beXWDwiulB,0.3
02gLBUzvU1ZrJp6RdtBEUn,4zaslnpNr10iUFJGx0XqpM,0.3
02gLBUzvU1ZrJp6RdtBEUn,7fNltK17Jx6IXyT6VMLEgW,0.3
02gLBUzvU1ZrJp6RdtBEUn,6jAJuYER8MRsLiiwdsnUlV,0.3
02gLBUzvU1ZrJp6RdtBEUn,5Zj4GkH0mMroCs00ImRIVi,0.3
02gLBUzvU1ZrJp6RdtBEUn,3XD0bB19JwqWCn0DEB0bxB,0.3
02gLBUzvU1ZrJp6RdtBEUn,6q7RLpZof3Z9IxbU5eZFi3,0.3
02gLBUzvU1ZrJp6RdtBEUn,6aYa8htDA6xiy8V7jJHnkI,0.3
02gLBUzvU1ZrJp6RdtBEUn,0MkZ5Fn08vTZ3X84dbkK6I,0.3
02gLBUzvU1ZrJp6RdtBEUn,22qTX2Rgm7eskYPSW2MjUt,0.3
02gLBUzvU1ZrJp6RdtBEUn,40T1l43imoOOTdwbQccdAr,0.3
02gLBUzvU1ZrJp6RdtBEUn,1sojChx5H9UtPIVnRgHDGz,0.3
02gLBUzvU1ZrJp6RdtBEUn,6YE9AsYZpvFpf2UtcSOyrg,0.3
02gLBUzvU1ZrJp6RdtBEUn,4kJi5wbe2vAZ1pXMeAvkDX,0.3
02gLBUzvU1ZrJp6RdtBEUn,6bYnRt1KmQFSwKtk9v40o0,0.3
02gLBUzvU1ZrJp6RdtBEUn,7Fh934KVdTC7ekW6Rqangw,0.3
02gLBUzvU1ZrJp6RdtBEUn,4QOlg79sNqg3V9W5YLR1Ol,0.3
02gLBUzvU1ZrJp6RdtBEUn,5gRumjUBK1fHfuOlQxspJ9,0.3
02gLBUzvU1ZrJp6RdtBEUn,45cn3uxPoAJziGsZHckNeF,0.3
02gLBUzvU1ZrJp6RdtBEUn,40D2LUlV5SqxWG3ux2DhFe,0.3
02gLBUzvU1ZrJp6RdtBEUn,2pexGBYCYZadfQvlrmvjGt,0.3
02gLBUzvU1ZrJp6RdtBEUn,3F2lwRt2FQ30q32nj35oHq,0.3
02gLBUzvU1ZrJp6RdtBEUn,5zAfxm1qJy2tnVNhRcKbGo,0.3
02gLBUzvU1ZrJp6RdtBEUn,79bOGlqgcX5k0XF1giVvNO,0.3
02gLBUzvU1ZrJp6RdtBEUn,6IAu6A0YkB5itY8qcMHBYg,0.3
02gLBUzvU1ZrJp6RdtBEUn,5szmLsX7S9YVNuXs3Mlvrj,0.3
02gLBUzvU1ZrJp6RdtBEUn,7zZ3TJxA3IqtrBU2u5fHXT,0.3
02gLBUzvU1ZrJp6RdtBEUn,45wXr8PmzHILTywJbDGdXE,0.3
02gLBUzvU1ZrJp6RdtBEUn,7t9Ee452yVH58xneswOHNH,0.3
02gLBUzvU1ZrJp6RdtBEUn,1FMO9WaONCYUM5x7RH0InR,0.3
02gLBUzvU1ZrJp6RdtBEUn,7hJ9hyPavVhnD2Tt6irUcX,0.3
02gLBUzvU1ZrJp6RdtBEUn,7s4NiavZ071gzNghPJVmUu,0.3
02gLBUzvU1ZrJp6RdtBEUn,08vJe8xHzqcXV9xRuvcxEh,0.3
02gLBUzvU1ZrJp6RdtBEUn,3oURu2k7q6hmeftezvW6xJ,0.3
02gLBUzvU1ZrJp6RdtBEUn,5yXDhby2zmTTNlM08ppAQW,0.3
02gLBUzvU1ZrJp6RdtBEUn,7yvvL4p6VhBe8iLfoM0PHR,0.3
02gLBUzvU1ZrJp6RdtBEUn,2pQJyBmoLjRouM3bg8doKu,0.3
02gLBUzvU1ZrJp6RdtBEUn,1XTlCJhXzR2sZXABEYp5Ul,0.3
02gLBUzvU1ZrJp6RdtBEUn,2qk343Gwlug9srDwII10hn,0.3
02gLBUzvU1ZrJp6RdtBEUn,5Rzh4IqsIeTeY1YM5vI7mE,0.3
02gLBUzvU1ZrJp6RdtBEUn,5FxqSK3bTstp7wa05O01jt,0.3
03OxAJ64pieDH6O7kF34zH,2eqjdjSEJRM4bfes5AKeni,0.1
03OxAJ64pieDH6O7kF34zH,42SkDTc4Wm0F293VzDFXLn,0.1
03OxAJ64pieDH6O7kF34zH,19eCt7jL2g5BAktLU1KI2J,0.1
03OxAJ64pieDH6O7kF34zH,4TuuJabJXNX3nhvhvkRiTn,0.1
03OxAJ64pieDH6O7kF34zH,76SLiygfp6VD31j1mFOknr,0.1
03OxAJ64pieDH6O7kF34zH,651deX35D6JZDAsFnu2VXN,0.1
